created_date,week,sentiment.compound,text,id
2017-03-29 12:01:52,13,-0.864,"Remember when the failing @nytimes apologized to its subscribers, right after the election, because their coverage was so wrong. Now worse!",847056211006631936
2017-03-25 22:37:02,12,0.9385,Thanks you for all of the Trump Rallies today. Amazing support. We will all MAKE AMERICA GREAT AGAIN!,845766504608120833
2017-03-20 17:15:18,12,0.9109,Congratulations Eric &amp; Lara. Very proud and happy for the two of you! https://t.co/s0T3cTQc40,843873596963459072
2017-03-21 02:18:20,12,0.9054,"Thank you Louisville, Kentucky. Together, we will MAKE AMERICA SAFE AND GREAT AGAIN! https://t.co/qGgWEWUvek",844010257454153729
2017-03-24 17:59:42,12,0.8286,"Today, I was thrilled to announce a commitment of $25 BILLION &amp; 20K AMERICAN JOBS over the next 4 years. THANK YOU… https://t.co/nWJ1hNmzoR",845334323045765121
2017-03-25 13:29:17,12,0.807,Happy #MedalOfHonorDay to our heroes! ➡️https://t.co/juAB1RmMh0 https://t.co/Sw5ea1OwUf,845628655493677056
2017-03-21 18:12:05,12,0.7845,"Today on #NationalAgDay, we honor our great American farmers &amp; ranchers. Their hard work &amp; dedication are ingrained… https://t.co/IpGRhly2zj",844250273740738562
2017-03-25 14:37:52,12,0.7781,ObamaCare will explode and we will all get together and piece together a great healthcare plan for THE PEOPLE. Do not worry!,845645916732358656
2017-03-21 17:33:23,12,0.7579,"Honored to sign S.442 today. With this legislation, we support @NASA's scientists, engineers, and astronauts in the… https://t.co/Z5VwluvJQx",844240534562594817
2017-03-23 22:19:43,12,0.7574,It was an honor to welcome so many truckers and trucking industry leaders to the @WhiteHouse today! https://t.co/M1veooVBNE,845037368386207746
2017-03-24 17:03:46,12,0.7184,"Today, I was pleased to announce the official approval of the presidential permit for the #KeystonePipeline. A grea… https://t.co/GWNo2XAueg",845320243614547968
2017-03-20 13:14:49,12,0.4871,"What about all of the contact with the Clinton campaign and the Russians? Also, is it true that the DNC would not let the FBI in to look?",843813078076719107
2017-03-24 12:23:00,12,0.4753,"The irony is that the Freedom Caucus, which is very pro-life and against Planned Parenthood, allows P.P. to continue if they stop this plan!",845249587178819584
2017-03-23 16:07:55,12,0.4574,We are taking action to #RepealANDReplace #Obamacare! Contact your Rep &amp; tell them you support #AHCA. #PassTheBill… https://t.co/5lsrDJXfzb,844943801848414209
2017-03-20 23:03:36,12,0.4199,"Thank you Louisville, Kentucky- on my way! #MAGA🇺🇸 https://t.co/3QsBsib6kt",843961248811225089
2017-03-25 14:41:14,12,0.0,Watch @JudgeJeanine on @FoxNews tonight at 9:00 P.M.,845646761704243200
2017-03-23 01:03:18,12,0.0,RT @mitchellvii: EXACTLY AS I SAID - House Intel Chair: We Cannot Rule Out Sr. Obama Officials Were Involved in Trump Surveillance https://…,844716149828993025
2017-03-21 17:02:31,12,0.0,Joined the @HouseGOP Conference this morning at the U.S. Capitol. https://t.co/03e4YBIWr0 #PassTheBill #MAGA🇺🇸… https://t.co/3swdFWGQtP,844232766711648256
2017-03-20 11:02:57,12,0.0,"The real story that Congress, the FBI and all others should be looking into is the leaking of Classified information. Must find leaker now!",843779892776964097
2017-03-19 20:20:22,12,0.0,"#ICYMI: Weekly Address 
➡️https://t.co/ckVx2zgA1x https://t.co/dTGZLvlsGv",843557782666317826
2017-03-22 13:09:35,12,-0.1759,Big day for healthcare. Working hard!,844536536930619393
2017-03-23 01:04:32,12,-0.2332,RT @mitchellvii: Trump always ends up being right.  It's almost a little freaky.,844716458844311553
2017-03-24 12:14:32,12,-0.2942,"After seven horrible years of ObamaCare (skyrocketing premiums &amp; deductibles, bad healthcare), this is finally your chance for a great plan!",845247455868391425
2017-03-23 01:33:54,12,-0.4779,Spoke to U.K. Prime Minister Theresa May today to offer condolences on the terrorist attack in London. She is strong and doing very well.,844723847094026242
2017-03-20 10:49:48,12,-0.5255,The Democrats made up and pushed the Russian story as an excuse for running a terrible campaign. Big advantage in Electoral College &amp; lost!,843776582825267201
2017-03-23 15:16:24,12,-0.5859,"A great American, Kurt Cochran, was killed in the London terror attack. My prayers and condolences are with his family and friends.",844930836663357440
2017-03-23 12:18:33,12,-0.7226,Just watched the totally biased and fake news reports of the so-called Russia story on NBC and ABC. Such dishonesty!,844886082663698436
2017-03-20 10:35:28,12,-0.745,James Clapper and others stated that there is no evidence Potus colluded with Russia. This story is FAKE NEWS and everyone knows it!,843772976151642112
2017-03-20 12:35:14,12,-0.802,Just heard Fake News CNN is doing polls again despite the fact that their election polls were a WAY OFF disaster. Much higher ratings at Fox,843803115044454402
2017-03-17 12:12:04,11,0.9041,Happy Lá Fheile Phadraig to all of my great Irish friends!,842710123852320770
2017-03-14 16:12:22,11,0.8955,Great optimism in America – and the results will be even better! https://t.co/SYBl47CsZn,841683431398469632
2017-03-16 21:54:02,11,0.8588,Great progress on healthcare. Improvements being made - Republicans coming together!,842494190990901248
2017-03-15 11:29:05,11,0.8268,"Looking forward to a big rally in Nashville, Tennessee, tonight. Big crowd of great people expected. Will be fun!",841974528683192320
2017-03-13 20:57:02,11,0.7906,Proud to welcome our great Cabinet this afternoon for our first meeting. Unfortunately 4 seats were empty because S… https://t.co/bMYph832hF,841392683625172992
2017-03-16 22:43:32,11,0.7901,My representatives had a great meeting w/ the Hispanic Chamber of Commerce at the WH today. Look forward to tremendous growth &amp; future mtgs!,842506649122279425
2017-03-18 13:23:37,11,0.7866,"...vast sums of money to NATO &amp; the United States must be paid more for the powerful, and very expensive, defense it provides to Germany!",843090516283723776
2017-03-16 00:03:23,11,0.7519,"In Nashville, Tennessee! Lets MAKE AMERICA GREAT AGAIN! https://t.co/m5UR4vv6UH",842164356297175040
2017-03-16 20:09:38,11,0.7351,"An honor to welcome the Taoiseach of Ireland, @EndaKennyTD to the @WhiteHouse today with @VP Pence. 🇺🇸🇮🇪 https://t.co/J3iTl2iSiQ",842467917639913472
2017-03-13 12:52:29,11,0.7269,"It is amazing how rude much of the media is to my very hard working representatives. Be nice, you will do much better!",841270741060464648
2017-03-17 15:39:10,11,0.6588,Great meeting with the @RepublicanStudy Committee this morning at the @WhiteHouse! https://t.co/8Y2UoHoYaY,842762240184999936
2017-03-17 12:30:25,11,0.6124,RT @foxandfriends: VIDEO: Rep. Scalise — GOP agrees on over 85 percent of health care bill https://t.co/05dtfjAUbx,842714739365105664
2017-03-15 20:55:52,11,0.5411,I will be interviewed by @TuckerCarlson tonight at 9:00 P.M. on @FoxNews. Enjoy!,842117164144431104
2017-03-17 14:07:26,11,0.5106,"""The President Changed. So Has Small Businesses' Confidence""
https://t.co/daTGjPmYeJ",842739155230740481
2017-03-16 21:43:07,11,0.5106,RT @USHCC: USHCC was delighted to host @IvankaTrump for a roundtable discussion w/ Hispanic women biz owners today in Washington #USHCCLegi…,842491443675611138
2017-03-16 04:20:41,11,0.4199,"Thank you Nashville, Tennessee! https://t.co/6snvQ0DzXN",842229104434913280
2017-03-15 23:25:25,11,0.4199,Thank you Andrew Jackson! #POTUS7 #USA🇺🇸 https://t.co/GToWsWXiNv,842154802058543105
2017-03-15 12:14:20,11,0.3788,CEO's most optimistic since 2009. It will only get better as we continue to slash unnecessary regulations and when we begin our big tax cut!,841985915778142209
2017-03-17 12:34:17,11,0.368,"RT @foxandfriends: FOX NEWS ALERT: Jihadis using religious visa to enter US, experts warn (via @FoxFriendsFirst) https://t.co/pwXeR9OMQC",842715710765830147
2017-03-17 12:26:12,11,0.296,"RT @AmericaFirstPol: MAJOR IMPACT: @POTUS Trump is 50 Days in and moving swiftly to get America back on the right track. #MAGA 
https://t.c…",842713677174358016
2017-03-16 15:52:22,11,0.296,A budget that puts #AmericaFirst must make safety its no. 1 priority—without safety there can be no prosperity: https://t.co/9lxx1iQo7m,842403173742579714
2017-03-17 13:07:15,11,0.2779,"North Korea is behaving very badly. They have been ""playing"" the United States for years. China has done little to help!",842724011234791424
2017-03-18 13:15:41,11,0.25,"Despite what you have heard from the FAKE NEWS, I had a GREAT meeting with German Chancellor Angela Merkel. Nevertheless, Germany owes.....",843088518339612673
2017-03-17 12:20:22,11,0.25,RT @FoxNews: Jobs created in February. https://t.co/sOaMDxxTA8,842712210896052225
2017-03-15 11:13:58,11,0.0,"Will be going to Detroit, Michigan (love), today for a big meeting on bringing back car production to State &amp; U.S. Already happening!",841970726341074945
2017-03-14 15:00:25,11,0.0,"JOBS, JOBS, JOBS! https://t.co/wAkQMKdPXA",841665325682827265
2017-03-13 22:54:16,11,0.0,"Meeting w/ Washington, D.C. @MayorBowser and Metro GM Paul Wiedefeld about incoming winter storm preparations here… https://t.co/mg0A4Hq3bD",841422186573369345
2017-03-13 17:20:15,11,0.0,Healthcare listening session w/ @VP &amp; @SecPriceMD. Watch: https://t.co/5ayQ4dr8Ip #ReadTheBill:… https://t.co/1cQI0ZBUv8,841338126316511233
2017-03-12 12:36:59,11,0.0,"RT @AmericaFirstPol: .@POTUS Trump led a historic journey to the White House. 50 days in, that historic journey continues. Take a look 👉 ht…",840904454836781056
2017-03-15 10:55:30,11,-0.628,"Does anybody really believe that a reporter, who nobody ever heard of, ""went to his mailbox"" and found my tax returns? @NBCNews  FAKE NEWS!",841966077005463553
2017-03-17 09:35:58,11,-0.7263,"RT @DiamondandSilk: When the President says ""You're Fired""     That means: ""Pack Yo Stuff and Go, Not Say ""You Refuse to Go!  #DrainTheSwam…",842670836905639936
2017-03-13 13:11:17,11,-0.7424,"ObamaCare is imploding. It is a disaster and 2017 will be the worst year yet, by far! Republicans will come together and save the day.",841275470796738560
2017-03-15 11:02:40,11,-0.9168,"Can you imagine what the outcry would be if @SnoopDogg, failing career and all, had aimed and fired the gun at President Obama? Jail time!",841967881516679168
2017-03-05 17:30:11,10,0.9286,Thank you for the great rallies all across the country. Tremendous support. Make America Great Again!,838441522546769923
2017-03-09 17:01:17,10,0.8516,"Despite what you hear in the press, healthcare is coming along great. We are talking to many groups and it will end in a beautiful picture!",839883804315684864
2017-03-08 00:14:30,10,0.8398,I feel sure that my friend @RandPaul will come along with the new and great health care program because he knows Obamacare is a disaster!,839268048313929729
2017-03-07 14:14:03,10,0.8171,"Don't let the FAKE NEWS tell you that there is big infighting in the Trump Admin. We are getting along great, and getting major things done!",839116941956640768
2017-03-10 13:45:02,10,0.7034,"RT @DRUDGE_REPORT: GREAT AGAIN:  +235,000 https://t.co/GkockGNdtC",840196801009451009
2017-03-06 23:49:53,10,0.6696,There is an incredible spirit of optimism sweeping the country right now—we're bringing back the JOBS! https://t.co/BNSLvKiEVj,838899465390018560
2017-03-08 23:54:16,10,0.6588,"Great news. We are only just beginning. Together, we are going to #MAGA! https://t.co/BSp685Q9Qf https://t.co/K7yeBZsf6r",839625347524096000
2017-03-08 23:50:25,10,0.6588,Met with @RepCummings today at the @WhiteHouse. Great discussion!,839624377826230272
2017-03-08 11:12:39,10,0.6486,I have tremendous respect for women and the many roles they serve that are vital to the fabric of our society and our economy.,839433678275153921
2017-03-11 14:39:07,10,0.6239,We are making great progress with healthcare. ObamaCare is imploding and will only get worse. Republicans coming together to get job done!,840572799202783233
2017-03-07 13:41:58,10,0.6131,"Don't worry, getting rid of state lines, which will promote competition, will be in phase 2 &amp; 3 of healthcare rollout. @foxandfriends",839108868584124417
2017-03-07 03:50:49,10,0.6114,"Thank you to @exxonmobil for your $20 billion investment that is creating more than 45,000 manufacturing &amp; construction jobs in the USA!",838960097674002432
2017-03-09 23:11:27,10,0.5859,Honored to meet this years @SenateYouth delegates w/ @VP Pence in the East Room of the @WhiteHouse. Congratulations… https://t.co/oQIx7LybCV,839976956703748096
2017-03-06 21:22:15,10,0.5707,"45,000 construction &amp; manufacturing jobs in the U.S. Gulf Coast region. $20 billion investment. We are already winning again, America!",838862312685637640
2017-03-09 13:13:54,10,0.5267,RT @foxnation: .@realDonaldTrump's First Full Month in Office Sees Biggest Jobs Gain 'In Years': Report: https://t.co/rx4bgI1MWK,839826581354921984
2017-03-08 11:13:44,10,0.4939,"On International Women's Day, join me in honoring the critical role of women here in America &amp; around the world.",839433951957696513
2017-03-09 22:36:27,10,0.4404,'U.S. Consumer Comfort Just Reached Its Highest Level in a Decade' ➡️https://t.co/S8nZgmeMMV https://t.co/xC0piRa6eP,839968149890076672
2017-03-08 12:11:25,10,0.4404,LinkedIn Workforce Report: January and February were the strongest consecutive months for hiring since August and September 2015,839448469374894080
2017-03-07 03:49:54,10,0.4199,"Buy American &amp; hire American are the principles at the core of my agenda, which is: JOBS, JOBS, JOBS! Thank you @exxonmobil.",838959869772328960
2017-03-06 21:21:32,10,0.4199,"Buy American &amp; hire American are the principals at the core of my agenda, which is: JOBS, JOBS, JOBS! Thank you @exxonmobil.",838862131852369922
2017-03-07 13:13:20,10,0.3802,"For eight years Russia ""ran over"" President Obama, got stronger and stronger, picked-off Crimea and added missiles. Weak! @foxandfriends",839101660886614016
2017-03-10 15:40:53,10,0.0,"Weekly Address - 11:00 A.M. at the @WhiteHouse! #MAGA🇺🇸
➡️https://t.co/YSaPJnSX2i https://t.co/Gb8iTGzb6j",840225958854561792
2017-03-07 13:46:28,10,0.0,I am working on a new system where there will be competition in the Drug Industry. Pricing for the American people will come way down!,839110000870109184
2017-03-06 21:19:04,10,0.0,"'President Trump Congratulates Exxon Mobil for Job-Creating Investment Program'
https://t.co/adBzWhtq8S",838861512999649286
2017-03-05 11:40:20,10,0.0,"Who was it that secretly said to Russian President, ""Tell Vladimir that after the election I'll have more flexibility?"" @foxandfriends",838353481526312961
2017-03-07 12:13:59,10,-0.1759,Our wonderful new Healthcare Bill is now out for review and negotiation. ObamaCare is a complete and total disaster - is imploding fast!,839086723552411648
2017-03-05 11:32:22,10,-0.2325,Is it true the DNC would not allow the FBI access to check server or other equipment after learning it was hacked? Can that be possible?,838351476401520640
2017-03-10 13:32:05,10,-0.6249,"RT @foxandfriends: ""Never give up....that's the worst thing you could do. There's always a chance."" -Kyle Coddington's message to those als…",840193545046773760
2017-03-07 12:04:13,10,-0.8955,"122 vicious prisoners, released by the Obama Administration from Gitmo, have returned to the battlefield. Just another terrible decision!",839084268991229952
2017-02-27 17:06:23,9,0.8481,Great meeting with CEOs of leading U.S. health insurance companies who provide great healthcare to the American peo… https://t.co/60jigi6ffS,836261209540288513
2017-03-03 20:48:21,9,0.8316,We must fix our education system for our kids to Make America Great Again. Wonderful day at Saint Andrew in Orlando. https://t.co/OTJaHcvLzf,837766616603586560
2017-03-04 11:52:54,9,0.807,"I'd bet a good lawyer could make a great case out of the fact that President Obama was tapping my phones in October, just prior to Election!",837994257566863360
2017-03-02 11:00:41,9,0.7734,"Since November 8th, Election Day, the Stock Market has posted $3.2 trillion in GAINS and consumer confidence is at a 15 year high. Jobs!",837256338203881472
2017-03-03 02:22:49,9,0.7563,"Jeff Sessions is an honest man. He did not say anything wrong. He could have stated his response more accurately, but it was clearly not....",837488402438176769
2017-03-03 22:13:10,9,0.729,MAKE AMERICA GREAT AGAIN! https://t.co/kuQiZDz4rA,837787963027144706
2017-02-28 02:43:03,9,0.5411,I will be interviewed on @foxandfriends at 6:00 A.M. Enjoy!,836406328369242113
2017-03-03 02:35:33,9,0.5267,"...to win. The Democrats are overplaying their hand. They lost the election, and now they have lost their grip on reality. The real story...",837491607171629057
2017-02-27 21:48:21,9,0.4391,"GOP now viewed more favorably than Dems, in Trump era (per NBC/WSJ poll) via @HotlineJosh:
https://t.co/Soebxtg2Zd",836332166728527872
2017-03-01 13:38:44,9,0.4199,THANK YOU!,836933725602656256
2017-03-03 16:41:55,9,0.296,"Weekly Address
Join me here: https://t.co/SEavQK5zy5 https://t.co/EnyXYeqgcp",837704599704375296
2017-03-01 01:30:49,9,0.296,"Join me live at 9:00 P.M. 
#JointAddress https://t.co/J882zbyVkJ https://t.co/gTtK3vJmkU",836750538943377408
2017-03-04 11:26:47,9,0.0,The first meeting Jeff Sessions had with the Russian Amb was set up by the Obama Administration under education program for 100 Ambs......,837987684660412416
2017-03-03 17:54:30,9,0.0,We should start an immediate investigation into @SenSchumer and his ties to Russia and Putin. A total hypocrite! https://t.co/Ik3yqjHzsA,837722869106880517
2017-03-03 12:00:39,9,0.0,"Nick Adams new book, Green Card Warrior, is a must read. The merit-based system is the way to go. Canada, Australia! @foxandfriends",837633820417482754
2017-03-01 01:42:16,9,0.0,"#JointSession #MAGA🇺🇸
https://t.co/RDO6Jt2pip",836753422271582208
2017-02-26 20:13:52,9,0.0,"Big dinner with Governors tonight at White House. Much to be discussed, including healthcare.",835946001873657858
2017-02-26 11:33:16,9,-0.1109,"The race for DNC Chairman was, of course, totally ""rigged."" Bernie's guy, like Bernie himself, never had a chance. Clinton demanded Perez!",835814988686233601
2017-03-04 13:19:29,9,-0.1144,"Arnold Schwarzenegger isn't voluntarily leaving the Apprentice, he was fired by his bad (pathetic) ratings, not by me. Sad end to great show",838016045222854656
2017-03-04 11:42:59,9,-0.25,"Just out: The same Russian Ambassador that met Jeff Sessions visited the Obama White House 22 times, and 4 times last year alone.",837991759045079040
2017-03-03 02:27:29,9,-0.3818,...intentional. This whole narrative is a way of saving face for Democrats losing an election that everyone thought they were supposed.....,837489578193846278
2017-03-04 11:49:00,9,-0.3869,"Is it legal for a sitting President to be ""wire tapping"" a race for president prior to an election? Turned down by court earlier. A NEW LOW!",837993273679560704
2017-03-04 11:35:20,9,-0.5696,"Terrible! Just found out that Obama had my ""wires tapped"" in Trump Tower just before the victory. Nothing found. This is McCarthyism!",837989835818287106
2017-03-03 21:02:23,9,-0.5994,"I hereby demand a second investigation, after Schumer, of Pelosi for her close ties to Russia, and lying about it. https://t.co/qCDljfF3wN",837770149767827456
2017-03-03 20:49:53,9,-0.5994,"I hearby demand a second investigation, after Schumer, of Pelosi for her close ties to Russia, and lying about it. https://t.co/qCDljfF3wN",837767004236955649
2017-03-03 20:47:30,9,-0.5994,"I hear by demand a second investigation, after Schumer, of Pelosi for her close ties to Russia, and lying about it. https://t.co/qCDljfF3wN",837766402937393155
2017-02-26 11:42:39,9,-0.6696,For first time the failing @nytimes will take an ad (a bad one) to help save its failing reputation. Try reporting accurately &amp; fairly!,835817351178301440
2017-03-04 12:02:48,9,-0.7088,How low has President Obama gone to tapp my phones during the very sacred election process. This is Nixon/Watergate. Bad (or sick) guy!,837996746236182529
2017-03-03 02:38:48,9,-0.75,"...is all of the illegal leaks of classified and other information. It is a total ""witch hunt!""",837492425283219458
2017-03-03 12:19:12,9,-0.7949,It is so pathetic that the Dems have still not approved my full Cabinet.,837638488656920576
2017-02-26 18:16:41,9,-0.8528,"Russia talk is FAKE NEWS put out by the Dems, and played up by the media, in order to mask the big election defeat and the illegal leaks!",835916511944523777
2017-02-22 12:50:56,8,0.9148,Very much enjoyed my tour of the Smithsonian's National Museum of African American History and Culture...A great job done by amazing people!,834384982495940613
2017-02-25 21:53:21,8,0.8883,I will not be attending the White House Correspondents' Association Dinner this year. Please wish everyone well and have a great evening!,835608648625836032
2017-02-20 14:33:33,8,0.8439,HAPPY PRESIDENTS DAY - MAKE AMERICA GREAT AGAIN!,833686030679207936
2017-02-25 13:27:04,8,0.8221,"Great optimism for future of U.S. business, AND JOBS, with the DOW having an 11th straight record close. Big tax &amp; regulation cuts coming!",835481237879926784
2017-02-21 00:38:40,8,0.743,"Congratulations to our new National Security Advisor, General H.R. McMaster. Video: https://t.co/BKn9r225Kk https://t.co/VBXcJ1b6Pv",833838311315763200
2017-02-25 12:25:24,8,0.729,Maybe the millions of people who voted to MAKE AMERICA GREAT AGAIN should have their own rally. It would be the biggest of them all!,835465719970217984
2017-02-25 22:02:22,8,0.6269,"Congratulations to Thomas Perez, who has just been named Chairman of the DNC. I could not be happier for him, or for the Republican Party!",835610917568200705
2017-02-20 19:33:35,8,0.5081,Meeting with Generals at Mar-a-Lago in Florida. Very interesting!,833761537525444608
2017-02-22 12:20:40,8,0.3595,"One thing I will say about Rep. Keith Ellison, in his fight to lead the DNC, is that he was the one who predicted early that I would win!",834377364947816448
2017-02-20 21:00:37,8,0.34,Just named General H.R. McMaster National Security Advisor.,833783438922629125
2017-02-25 18:12:25,8,0.0,Weekly Address from @WhiteHouse: https://t.co/uaoQSHBOQB https://t.co/7eF6aC6kEC,835553050530099200
2017-02-24 13:49:27,8,0.0,Going to CPAC!,835124485632180224
2017-02-24 00:06:44,8,0.0,Big interview tonight by Henry Kravis at The Business Council of Washington. Looking forward to it!,834917440450609152
2017-02-23 22:53:45,8,0.0,'S&amp;P 500 Edges Higher After Trump Renews Jobs Pledge' https://t.co/WtrRJVFmvU,834899071982841856
2017-02-19 21:57:01,8,0.0,My statement as to what's happening in Sweden was in reference to a story that was broadcast on @FoxNews concerning immigrants &amp; Sweden.,833435244451753984
2017-02-24 12:31:49,8,-0.0164,"The FBI is totally unable to stop the national security ""leakers"" that have permeated our government for a long time. They can't even......",835104946034991106
2017-02-25 13:19:18,8,-0.0516,The media has not reported that the National Debt in my first month went down by $12 billion vs a $200 billion increase in Obama first mo.,835479283699224576
2017-02-20 14:15:42,8,-0.1091,Give the public a break - The FAKE NEWS media is trying to say that large scale immigration in Sweden is working out just beautifully. NOT!,833681539997253636
2017-02-21 20:46:42,8,-0.128,'Americans overwhelmingly oppose sanctuary cities' https://t.co/s5QvsJWA6u,834142323881684993
2017-02-24 17:04:19,8,-0.3818,"Trump vows to fight 'epidemic' of human trafficking 
https://t.co/oDLZ2NdrtA",835173525522624512
2017-02-24 00:01:40,8,-0.4753,Seven people shot and killed yesterday in Chicago. What is going on there - totally out of control. Chicago needs help!,834916167177371648
2017-02-24 12:36:34,8,-0.6486,find the leakers within the FBI itself. Classified information is being given to media that could have a devastating effect on U.S. FIND NOW,835106143462703104
2017-02-21 23:23:13,8,-0.7712,"The so-called angry crowds in home districts of some Republicans are actually, in numerous cases, planned out by liberal activists. Sad!",834181712783560705
2017-02-25 03:09:18,8,-0.862,FAKE NEWS media knowingly doesn't tell the truth. A great danger to our country. The failing @nytimes has become a joke. Likewise @CNN. Sad!,835325771858251776
2017-02-16 11:34:46,7,0.9392,Stock market hits new high with longest winning streak in decades. Great level of confidence and optimism - even before tax plan rollout!,832191485701451777
2017-02-12 15:41:55,7,0.8516,Congratulations Stephen Miller- on representing me this morning on the various Sunday morning shows. Great job!,830804130692268032
2017-02-15 19:17:59,7,0.7263,"Welcome to the United States, @IsraeliPM Benjamin &amp; Sara!
#ICYMI🇺🇸🇮🇱Joint Press Conference: 
https://t.co/GN6ALWUusN https://t.co/bH60nBL5FP",831945670324060164
2017-02-14 02:57:05,7,0.7177,Congratulations Treasury Secretary Steven Mnuchin! #ICYMI- watch here: https://t.co/RPsmw4yD7y https://t.co/K8tWLlXiYK,831336432073658368
2017-02-14 03:30:45,7,0.7003,Congratulations to our new #VASecretary Dr. David Shulkin. Time to take care of Veterans who have fought to protect… https://t.co/FNewjbHuw4,831344902990655489
2017-02-15 16:34:27,7,0.6588,Great listening session with CEO's of the Retail Industry Leaders Association this morning! https://t.co/sy6xJcWfcF,831904516316479489
2017-02-14 20:21:59,7,0.6249,Great parent-teacher listening session this morning with @VP Pence &amp; @usedgov Secretary @BetsyDeVos. Watch:… https://t.co/nuLTs513Ot,831599387906301952
2017-02-13 18:50:57,7,0.5719,Wonderful meeting with Canadian PM @JustinTrudeau and a group of leading CEO's &amp; business women from Canada🇨🇦and th… https://t.co/wAoCOaYeZ6,831214091993751552
2017-02-17 11:43:10,7,0.571,Thank you for all of the nice statements on the Press Conference yesterday. Rush Limbaugh said one of greatest ever. Fake media not happy!,832555987299082242
2017-02-13 16:59:06,7,0.5093,Welcome to the @WhiteHouse Prime Minister @JustinTrudeau! https://t.co/WKgF8Zo9ri,831185943482793986
2017-02-17 13:16:22,7,0.3947,"General Keith Kellogg, who I have known for a long time, is very much in play for NSA - as are three others.",832579442790772736
2017-02-18 20:26:31,7,0.3802,"Getting ready to leave for Melbourne, Florida. See you all soon!",833050081641234435
2017-02-15 19:45:16,7,0.3595,"Join me in Florida this Saturday at 5pm for a rally at the Orlando-Melbourne International Airport!
Tickets:… https://t.co/OigfXFECPp",831952535544070145
2017-02-15 12:19:18,7,0.3182,Information is being illegally given to the failing @nytimes &amp; @washingtonpost by the intelligence community (NSA and FBI?).Just like Russia,831840306161123328
2017-02-17 15:34:14,7,0.296,"Join me at 11:00am:
Watch here: https://t.co/veqKmsGAwf https://t.co/UzndIjIqjM",832614137586933760
2017-02-17 21:48:22,7,0.2867,"The FAKE NEWS media (failing @nytimes, @NBCNews, @ABC, @CBS, @CNN) is not my enemy, it is the enemy of the American People!",832708293516632065
2017-02-15 12:28:37,7,0.228,"Thank you to Eli Lake of The Bloomberg View - ""The NSA &amp; FBI...should not interfere in our politics...and is"" Very serious situation for USA",831842652085686273
2017-02-12 11:55:10,7,0.1027,"72% of refugees admitted into U.S. (2/3 -2/11) during COURT BREAKDOWN are from 7 countries: SYRIA, IRAQ, SOMALIA, IRAN, SUDAN, LIBYA &amp; YEMEN",830747067379232769
2017-02-18 13:51:20,7,0.0,"Will be having many meetings this weekend at The Southern White House. Big 5:00 P.M. speech in Melbourne, Florida. A lot to talk about!",832950628750127106
2017-02-18 00:02:58,7,0.0,Looking forward to the Florida rally tomorrow. Big crowd expected!,832742165436579840
2017-02-17 11:38:20,7,0.0,"Going to Charleston, South Carolina, in order to spend time with Boeing and talk jobs! Look forward to it.",832554772318322688
2017-02-17 10:13:32,7,0.0,"Despite the long delays by the Democrats in finally approving Dr. Tom Price, the repeal and replacement of ObamaCare is moving fast!",832533430168608768
2017-02-16 23:44:54,7,0.0,'Trump signs bill undoing Obama coal mining rule' https://t.co/yMfT5r5RGh,832375230274400256
2017-02-16 12:02:59,7,0.0,The spotlight has finally been put on the low-life leakers! They will be caught!,832198588201594880
2017-02-15 12:42:20,7,0.0,Crimea was TAKEN by Russia during the Obama Administration. Was Obama too soft on Russia?,831846101179314177
2017-02-14 21:48:10,7,0.0,"'Remarks by President Trump at Signing of H.J. Resolution 41'
https://t.co/Q3MoCGAc54 https://t.co/yGDDTKm9Br",831621079747723264
2017-02-13 15:53:08,7,0.0,Today I will meet with Canadian PM Trudeau and a group of leading business women to discuss women in the workforce. https://t.co/bFAHPRXHdP,831169341358014475
2017-02-12 13:04:49,7,0.0,"After two days of very productive talks, Prime Minister Abe is heading back to Japan. L",830764596235485188
2017-02-12 05:02:01,7,0.0,#ICYMI: Joint Statement with Prime Minister Shinzo Abe on North Korea. https://t.co/qEC87FKB1D,830643095150657536
2017-02-12 03:23:13,7,0.0,RT @Scavino45: LIVE Joint Statement by President Trump and Prime Minister Shinzo Abe: https://t.co/c3Fe5cUaaS,830618234726543360
2017-02-18 13:31:53,7,-0.0766,Don't believe the main stream (fake news) media.The White House is running VERY WELL. I inherited a MESS and am in the process of fixing it.,832945737625387008
2017-02-14 22:50:33,7,-0.0772,"Obamacare continues to fail. Humana to pull out in 2018. Will repeal, replace &amp; save healthcare for ALL Americans. 
https://t.co/glWEQ0lNR4",831636777110757377
2017-02-15 13:13:10,7,-0.1759,"The real scandal here is that classified information is illegally given out by ""intelligence"" like candy. Very un-American!",831853862281699331
2017-02-16 14:10:49,7,-0.3532,"FAKE NEWS media, which makes up stories and ""sources,"" is far more effective than the discredited Democrats - but they are fading fast!",832230758299340800
2017-02-15 23:59:26,7,-0.3818,"Venezuela should allow Leopoldo Lopez, a political prisoner &amp; husband of @liliantintori (just met w/ @marcorubio) o… https://t.co/HhgE51dtSN",832016501657968640
2017-02-12 22:19:05,7,-0.4621,Just leaving Florida. Big crowds of enthusiastic supporters lining the road that the FAKE NEWS media refuses to mention. Very dishonest!,830904083519242241
2017-02-17 21:32:29,7,-0.5358,"The FAKE NEWS media (failing @nytimes, @CNN, @NBCNews and many more)    is not my enemy, it is the enemy of the American people. SICK!",832704292993847296
